Depth (m), Temperature (deg C)
-6.830859406306213799e+00,6.499634560630764391e+00
-6.847169889963508282e+00,6.614031014460118207e+00
-6.859908251385879119e+00,6.728427468289472024e+00
-6.872477732187373789e+00,6.842823922118825841e+00
-6.881880695838336948e+00,6.957220375948178770e+00
-6.890618751140768161e+00,7.071616829777532587e+00
-6.895501526990445385e+00,7.186013283606886404e+00
-6.902292896613188233e+00,7.300409737436267754e+00
-6.907138801184142807e+00,7.414806191265621571e+00
-6.912044709930675879e+00,7.529202645094975388e+00
-6.915841694025507636e+00,7.643599098924328317e+00
-6.918894921824492172e+00,7.757995552753682134e+00
-6.921107134030857644e+00,7.872392006583035950e+00
-6.920202212181387758e+00,7.986788460412417301e+00
-6.921423163854093730e+00,8.101184914241770230e+00
-6.921335363095596271e+00,8.215581368071124047e+00
-6.920609583284821120e+00,8.329977821900477863e+00
-6.920238849669311243e+00,8.444374275729831680e+00
-6.917781733966043234e+00,8.558770729559185497e+00
-6.915052224351420307e+00,8.673167183388539314e+00
-6.912466319475836229e+00,8.787563637217921553e+00
-6.909004073821320979e+00,8.901960091047273593e+00
-6.905722843664425348e+00,9.016356544876627410e+00
-6.900732386656314610e+00,9.130752998705981227e+00
-6.894949679737648829e+00,9.245149452535335044e+00
-6.888628648262701937e+00,9.359545906364688861e+00
-6.881956171449883364e+00,9.473942360194042678e+00
-6.876372726818087422e+00,9.588338814023423140e+00
-6.870927236980630681e+00,9.702735267852776957e+00
-6.864870011373890080e+00,9.817131721682130774e+00
-6.862030861906918133e+00,9.931528175511484591e+00
-6.857942582013040855e+00,1.004592462934083841e+01
-6.853254458632212831e+00,1.016032108317019222e+01
-6.849976392086231769e+00,1.027471753699957446e+01
-6.844159856980326140e+00,1.038911399082892650e+01
-6.839222368849348754e+00,1.050351044465828032e+01
-6.833557210448722330e+00,1.061790689848763414e+01
-6.830549738271018967e+00,1.073230335231698795e+01
-6.825501216251385728e+00,1.084669980614634177e+01
-6.820657747745692667e+00,1.096109625997569559e+01
-6.814634987871156291e+00,1.107549271380507605e+01
-6.809911113837264551e+00,1.118988916763442987e+01
-6.803611980669685089e+00,1.130428562146378368e+01
-6.799622252489032626e+00,1.141868207529313750e+01
-6.795143091815168290e+00,1.153307852912249132e+01
-6.789941807472327895e+00,1.164747498295184513e+01
-6.784859644549865010e+00,1.176187143678119895e+01
-6.780627271647148291e+00,1.187626789061057941e+01
-6.776099169939667988e+00,1.199066434443993323e+01
-6.770656325629971661e+00,1.210506079826928705e+01
-6.767204478716833727e+00,1.221945725209864086e+01
-6.763211499524423687e+00,1.233385370592799468e+01
-6.759822459242418979e+00,1.244825015975734850e+01
-6.756204461038130660e+00,1.256264661358670232e+01
-6.753489732437076398e+00,1.267704306741608278e+01
-6.749705018583195049e+00,1.279143952124543659e+01
-6.747116002333224394e+00,1.290583597507479041e+01
-6.743897564157431468e+00,1.302023242890414423e+01
-6.742641030619498821e+00,1.313462888273349805e+01
-6.741117246945817598e+00,1.324902533656285186e+01
-6.738982092716867989e+00,1.336342179039223232e+01
-6.736626661969105534e+00,1.347781824422158614e+01
-6.733902058468618002e+00,1.359221469805093996e+01
-6.731296220535710972e+00,1.370661115188029378e+01
-6.728781402796146338e+00,1.382100760570964759e+01
-6.726200787211039867e+00,1.393540405953900141e+01
-6.722941247111120511e+00,1.404980051336835523e+01
-6.721595859095265801e+00,1.416419696719773569e+01
-6.719295403782951759e+00,1.427859342102708951e+01
-6.718062356320507078e+00,1.439298987485644332e+01
-6.717368811669747863e+00,1.450738632868579714e+01
-6.715370626177249669e+00,1.462178278251515096e+01
-6.715117444142264524e+00,1.473617923634450477e+01
-6.715383660050366466e+00,1.485057569017385859e+01
-6.716947519178877890e+00,1.496497214400323905e+01
-6.717305951991142443e+00,1.507936859783259287e+01
-6.717209528019928655e+00,1.519376505166194669e+01
-6.716183731681431901e+00,1.530816150549130050e+01
-6.712495603142018652e+00,1.542255795932065432e+01
-6.711119421311598110e+00,1.553695441315000814e+01
-6.710300327539590270e+00,1.565135086697938860e+01
-6.709601686429247813e+00,1.576574732080874242e+01
-6.710907770600080369e+00,1.588014377463809623e+01
-6.713010085996881315e+00,1.599454022846745005e+01
-6.714710102140539760e+00,1.610893668229680387e+01
-6.715494977113015018e+00,1.622333313612615768e+01
-6.714673212052941764e+00,1.633772958995551150e+01
-6.713305582548140471e+00,1.645212604378489374e+01
-6.713639206247930424e+00,1.656652249761424756e+01
-6.714046861610000860e+00,1.668091895144360137e+01
-6.715355174893876011e+00,1.679531540527295164e+01
-6.716091472163285836e+00,1.690971185910230545e+01
-6.717367616966831712e+00,1.702410831293165927e+01
-6.718457263301475635e+00,1.713850476676101309e+01
-6.718934990449570321e+00,1.725290122059039533e+01
-6.720681101133210156e+00,1.736729767441974914e+01
-6.721572016674003613e+00,1.748169412824910296e+01
-6.724104977922747750e+00,1.759609058207845678e+01
-6.727424509468924896e+00,1.771048703590781059e+01
-6.730327284652105391e+00,1.782488348973716441e+01
-6.732030667114196731e+00,1.793927994356654665e+01
-6.733073304189863606e+00,1.805367639739590047e+01
-6.735222543171768272e+00,1.816807285122525073e+01
-6.736290419298695653e+00,1.828246930505460455e+01
-6.738870430810295353e+00,1.839686575888395836e+01
-6.742005100471635259e+00,1.851126221271331218e+01
-6.743261541485658483e+00,1.862565866654266600e+01
-6.742534251513307098e+00,1.874005512037204824e+01
-6.742602900422096646e+00,1.885445157420140205e+01
-6.743595609800577151e+00,1.896884802803075587e+01
-6.743573337790029321e+00,1.908324448186010969e+01
-6.744504269627473292e+00,1.919764093568946350e+01
-6.744473684511268274e+00,1.931203738951881732e+01
-6.747640185939901336e+00,1.942643384334817114e+01
-6.749787626663302120e+00,1.954083029717755338e+01
-6.752646467822528642e+00,1.965522675100690364e+01
-6.755595830585026107e+00,1.976962320483625746e+01
-6.758840303180341458e+00,1.988401965866561127e+01
-6.761538239354251800e+00,1.999841611249496509e+01
-6.762904847693341104e+00,2.011281256632431891e+01
-6.763600383538071803e+00,2.022720902015370115e+01
-6.764216334382402884e+00,2.034160547398305496e+01
-6.766967271588590904e+00,2.045600192781240878e+01
-6.770353681921410960e+00,2.057039838164176260e+01
-6.774451340210307038e+00,2.068479483547111641e+01
-6.779126708087526154e+00,2.079919128930047023e+01
-6.782396596427029856e+00,2.091358774312982405e+01
-6.784060010884892300e+00,2.102798419695920629e+01
-6.786571045404816260e+00,2.114238065078855655e+01
-6.788620970523227882e+00,2.125677710461791037e+01
-6.792297833044736777e+00,2.137117355844726418e+01
-6.795149578739716034e+00,2.148557001227661800e+01
-6.797983892482301727e+00,2.159996646610597182e+01
-6.799657566855731972e+00,2.171436291993532564e+01
-6.802639602201502989e+00,2.182875937376470787e+01
-6.803928060595095140e+00,2.194315582759406169e+01
-6.805624480435326085e+00,2.205755228142341551e+01
-6.808043583521487641e+00,2.217194873525276932e+01
-6.811194371445502327e+00,2.228634518908212314e+01
-6.814839862164633999e+00,2.240074164291147696e+01
-6.819511766614245296e+00,2.251513809674085920e+01
-6.823937284251746505e+00,2.262953455057020946e+01
-6.827809935529095320e+00,2.274393100439956328e+01
-6.830180855663939177e+00,2.285832745822891710e+01
-6.832528177975889072e+00,2.297272391205827091e+01
-6.834894360846197614e+00,2.308712036588762473e+01
-6.838333949214645102e+00,2.320151681971697855e+01
-6.842246794543458854e+00,2.331591327354636078e+01
-6.845307135866895543e+00,2.343030972737571460e+01
-6.848383499125319851e+00,2.354470618120506842e+01
-6.851449214577684188e+00,2.365910263503442224e+01
-6.855008663420964155e+00,2.377349908886377605e+01
-6.858421575679075843e+00,2.388789554269312987e+01
-6.863012830625199179e+00,2.400229199652248369e+01
-6.866720965272422816e+00,2.411668845035186237e+01
-6.870531004722313817e+00,2.423108490418121619e+01
-6.874426139582673123e+00,2.434548135801057001e+01
-6.879477353242653415e+00,2.445987781183992382e+01
-6.882225548465093823e+00,2.457427426566927764e+01
-6.885362482399151496e+00,2.468867071949863146e+01
-6.888283705390024103e+00,2.480306717332801369e+01
-6.891036468052902819e+00,2.491746362715736751e+01
-6.893626837956682962e+00,2.503186008098672133e+01
-6.897847944588935576e+00,2.514625653481607515e+01
-6.903081637324680386e+00,2.526065298864542896e+01
-6.906509988434464731e+00,2.537504944247478278e+01
-6.909676883369836098e+00,2.548944589630413660e+01
-6.913820110093733540e+00,2.560384235013351528e+01
-6.917736936044593499e+00,2.571823880396286910e+01
-6.921352728977661073e+00,2.583263525779222292e+01
-6.924750187630837495e+00,2.594703171162157673e+01
-6.928238403737835505e+00,2.606142816545093055e+01
-6.931543419956118335e+00,2.617582461928028437e+01
-6.935787327773058841e+00,2.629022107310963818e+01
-6.941722495567748119e+00,2.640461752693902042e+01
-6.947201293628277874e+00,2.651901398076837424e+01
-6.952180720716583551e+00,2.663341043459772806e+01
-6.955762005433114403e+00,2.674780688842708187e+01
-6.959484508677365788e+00,2.686220334225643569e+01
-6.961958227423118650e+00,2.697659979608578951e+01
-6.965776513852329543e+00,2.709099624991516819e+01
-6.969544056612980931e+00,2.720539270374452201e+01
-6.973556849829384952e+00,2.731978915757387583e+01
-6.978039871218017609e+00,2.743418561140322964e+01
-6.982457657843827548e+00,2.754858206523258346e+01
-6.986880991834115484e+00,2.766297851906193728e+01
-6.992599800497421469e+00,2.777737497289129109e+01
-6.997605085410343762e+00,2.789177142672067333e+01
-7.002466850587248715e+00,2.800616788055002715e+01
-7.006870258896394255e+00,2.812056433437938097e+01
-7.011321201329646868e+00,2.823496078820873478e+01
-7.016315949980995725e+00,2.834935724203808860e+01
-7.020883392065494277e+00,2.846375369586744242e+01
-7.025769213493854970e+00,2.857815014969682110e+01
-7.029110975582131715e+00,2.869254660352617492e+01
-7.032645587128866893e+00,2.880694305735552874e+01
-7.035495041454043808e+00,2.892133951118488255e+01
-7.039276541978227719e+00,2.903573596501423637e+01
-7.043125490513028275e+00,2.915013241884359019e+01
-7.047343092574145373e+00,2.926452887267294400e+01
-7.053367133617663320e+00,2.937892532650229782e+01
-7.060024629253362605e+00,2.949332178033165164e+01
-7.064732156898124948e+00,2.960771823416100546e+01
-7.070361313561805083e+00,2.972211468799035927e+01
-7.073933111963271791e+00,2.983651114181976993e+01
-7.077764104461388150e+00,2.995090759564912020e+01
-7.081356185321643792e+00,3.006530404947847401e+01
-7.086235935601009395e+00,3.017970050330782783e+01
-7.090347481081619385e+00,3.029409695713718165e+01
-7.096088197476603909e+00,3.040849341096653546e+01
-7.101845399917379176e+00,3.052288986479588928e+01
-7.107105391029309160e+00,3.063728631862524310e+01
-7.111853572540453250e+00,3.075168277245459691e+01
-7.116825550036642412e+00,3.086607922628395073e+01
-7.121744029834942147e+00,3.098047568011330455e+01
-7.126187373198415109e+00,3.109487213394265837e+01
-7.132217445749754248e+00,3.120926858777201218e+01
-7.137429744596693659e+00,3.132366504160142284e+01
-7.143443483599099864e+00,3.143806149543077311e+01
-7.148678628568454485e+00,3.155245794926012692e+01
-7.153814788895451748e+00,3.166685440308948074e+01
-7.158243498009999151e+00,3.178125085691883456e+01
-7.165137857931198617e+00,3.189564731074818837e+01
-7.171873934783951299e+00,3.201004376457754574e+01
-7.179011628225667074e+00,3.212444021840689601e+01
-7.185666024471121460e+00,3.223883667223625338e+01
-7.190960144513191210e+00,3.235323312606560364e+01
-7.195804770557934660e+00,3.246762957989495391e+01
-7.202310924362269162e+00,3.258202603372431128e+01
-7.206740563422333601e+00,3.269642248755366154e+01
-7.213036877873868491e+00,3.281081894138307575e+01
-7.218525773408041246e+00,3.292521539521242602e+01
-7.225250323169139399e+00,3.303961184904178339e+01
-7.231801957990261265e+00,3.315400830287113365e+01
-7.237922910951779087e+00,3.326840475670049102e+01
-7.243369123653032204e+00,3.338280121052984128e+01
-7.248724551198762356e+00,3.349719766435919865e+01
-7.254464842015549308e+00,3.361159411818854892e+01
-7.260003656764921764e+00,3.372599057201790629e+01
-7.266209815875342315e+00,3.384038702584725655e+01
-7.273608111766781015e+00,3.395478347967660682e+01
-7.279613368582859678e+00,3.406917993350596419e+01
-7.287130877335044943e+00,3.418357638733531445e+01
-7.293392919277154718e+00,3.429797284116467182e+01
-7.299177012251318430e+00,3.441236929499407893e+01
-7.305671502916927018e+00,3.452676574882343630e+01
-7.312425952625397407e+00,3.464116220265278656e+01
-7.319491400572720963e+00,3.475555865648214393e+01
-7.326820985113301710e+00,3.486995511031149420e+01
-7.332389062422631554e+00,3.498435156414085156e+01
-7.338912849077398270e+00,3.509874801797020183e+01
-7.345146152645238402e+00,3.521314447179955920e+01
-7.351135361518172928e+00,3.532754092562890946e+01
-7.356324022210016800e+00,3.544193737945825973e+01
-7.362821382468958120e+00,3.555633383328761710e+01
-7.366731282055597241e+00,3.567073028711696736e+01
-7.371399043590820099e+00,3.578512674094632473e+01
-7.377622201272268754e+00,3.589952319477573184e+01
-7.382410656588955788e+00,3.601391964860508921e+01
-7.387524365422501127e+00,3.612831610243443947e+01
-7.393252328042775545e+00,3.624271255626379684e+01
-7.400448805636300698e+00,3.635710901009314711e+01
-7.407070581738671500e+00,3.647150546392250448e+01
-7.413678208218912324e+00,3.658590191775185474e+01
-7.421204048384119289e+00,3.670029837158121211e+01
-7.428041676237760349e+00,3.681469482541056237e+01
-7.433677084758186560e+00,3.692909127923991264e+01
-7.439378400051428031e+00,3.704348773306927001e+01
-7.447038884350995147e+00,3.715788418689862027e+01
-7.454245185087508219e+00,3.727228064072797764e+01
-7.462307623833368098e+00,3.738667709455738475e+01
-7.469955852494964077e+00,3.750107354838674212e+01
-7.477474738257079423e+00,3.761547000221609238e+01
-7.481667574517658181e+00,3.772986645604544975e+01
-7.487125222902498045e+00,3.784426290987480002e+01
-7.492016923450853128e+00,3.795865936370415739e+01
-7.499320875716979806e+00,3.807305581753350765e+01
-7.507019350667672342e+00,3.818745227136286502e+01
-7.513794524841967082e+00,3.830184872519221528e+01
-7.522550397912465492e+00,3.841624517902156555e+01
-7.530958385566306035e+00,3.853064163285092292e+01
-7.537619941451552563e+00,3.864503808668027318e+01
-7.544568166484252103e+00,3.875943454050963055e+01
-7.550962936072327381e+00,3.887383099433898082e+01
-7.556867684561290766e+00,3.898822744816839503e+01
-7.563463502797498350e+00,3.910262390199774529e+01
-7.570611303014097793e+00,3.921702035582710266e+01
-7.576320558234896474e+00,3.933141680965645293e+01
-7.585448185659420695e+00,3.944581326348581030e+01
-7.593401665094199338e+00,3.956020971731516056e+01
-7.601878240945084464e+00,3.967460617114451793e+01
-7.611153865202027191e+00,3.978900262497386819e+01
-7.618441808276203098e+00,3.990339907880321846e+01
-7.626864853478740436e+00,4.001779553263257583e+01
-7.631509834419214933e+00,4.013219198646192609e+01
-7.636451576309221778e+00,4.024658844029128346e+01
-7.643490923605560816e+00,4.036098489412063373e+01
-7.649803461860887666e+00,4.047538134795004794e+01
-7.658197703832301251e+00,4.058977780177939820e+01
-7.664873999663386783e+00,4.070417425560875557e+01
-7.672341071884047459e+00,4.081857070943810584e+01
-7.680830210052003615e+00,4.093296716326746321e+01
-7.687080949063808788e+00,4.104736361709681347e+01
-7.694506297724148070e+00,4.116176007092617084e+01
-7.702048119626961231e+00,4.127615652475552110e+01
-7.710386631704118088e+00,4.139055297858487137e+01
-7.718185040334852864e+00,4.150494943241422874e+01
-7.725950597672378350e+00,4.161934588624357900e+01
-7.734306300837125114e+00,4.173374234007293637e+01
-7.741263205094099042e+00,4.184813879390228664e+01
-7.750013978489612043e+00,4.196253524773170085e+01
-7.756980255903203059e+00,4.207693170156105111e+01
-7.764922700481091233e+00,4.219132815539040848e+01
-7.771221104681207414e+00,4.230572460921975875e+01
-7.778283621595728725e+00,4.242012106304911612e+01
-7.785411241574294650e+00,4.253451751687846638e+01
-7.792456466071847387e+00,4.264891397070782375e+01
-7.798917293146263141e+00,4.276331042453717401e+01
-7.806052154724543612e+00,4.287770687836652428e+01
-7.813167986861543568e+00,4.299210333219588165e+01
-7.821951511225424092e+00,4.310649978602523191e+01
-7.829915418003705163e+00,4.322089623985458928e+01
-7.838729508523037737e+00,4.333529269368393955e+01
-7.848723382367277068e+00,4.344968914751329692e+01
-7.856382790384389025e+00,4.356408560134270402e+01
